name,highway,maxspeed,travel_time,lanes_cleaned,capacity_vph
Pasinger Straße,secondary,50,2.008543514307977,4,7200
Pasinger Straße,secondary_link,40,3.142987857771729,1,1800
Lochhamer Straße,tertiary,40,2.064106876490281,2,3600
,motorway_link,60,8.856940332758787,2,3600
,motorway_link,80,56.07251195293524,2,3600
,motorway,80,70.77945737905888,3,5400
,motorway_link,50,2.678066029521861,1,1800
,motorway_link,50,1.69318903683843,1,1800
Hans-Steinkohl-Straße,secondary,50,2.3524343778122176,1,1800
,motorway,100,37.086897445645306,2,3600
,motorway_link,100,37.788718671537,2,3600
,motorway_link,100,28.713285272750834,2,3600
,motorway,100,21.59883811512973,2,3600
,motorway_link,"['60', '80', '50']",39.998949398303225,2,3600
,motorway,"['100', '80']",38.97949378232027,4,7200
,motorway_link,,21.84938885902476,2,3600
,motorway,100,13.722397455003058,3,5400
,motorway,60,11.98673353590617,4,7200
Ridlerstraße,tertiary,50,2.3185951638043383,3,5400
Trappentreustraße,tertiary,50,0.8643611793960768,2,3600
Ridlerstraße,tertiary,50,3.149034539914401,1,1800
Ridlerstraße,tertiary,50,5.017819440870364,2,3600
Ridlerstraße,tertiary,50,11.356381094458634,2,3600
"['Landsberger Straße', 'Bayerstraße']",secondary,50,14.730012677692777,2,3600
Martin-Greif-Straße,secondary,50,0.3907246691253541,2,3600
Bayerstraße,tertiary,50,2.0458976725261184,1,1800
Bayerstraße,tertiary,30,18.77728677440871,2,3600
Bahnhofplatz,residential,50,0.979751160956247,2,3600
Bahnhofplatz,residential,50,0.9717256042350103,1,1800
Goethestraße,residential,50,13.952350174682373,2,3600
Bayerstraße,tertiary,30,13.960274857665553,2,3600
Goethestraße,residential,50,1.127362023895413,1,1800
Senefelderstraße,residential,50,14.423127168791792,1,1800
Bayerstraße,tertiary,30,8.47005758971951,2,3600
Goethestraße,residential,50,1.127362023895413,1,1800
Bayerstraße,tertiary,50,14.486337163393426,2,3600
,secondary,50,1.430829152016727,1,1800
Ortsumgehung Garching,secondary,50,3.670838498512171,1,1800
,secondary,50,0.5106921349854433,1,1800
,secondary,50,0.6559027581645425,1,1800
Waldstraße,secondary,50,1.327462366128646,1,1800
Waldstraße,residential,30,8.82626131263425,1,1800
Waldstraße,secondary,50,0.953683196865088,1,1800
Dieselstraße,tertiary,50,3.4638358968472107,3,5400
Löwenzahnweg,living_street,,5.272174139400488,1,1800
Löwenzahnweg,living_street,,5.310933037634775,1,1800
"['Löwenzahnweg', 'Schittgablerstraße']","['living_street', 'residential']",30,14.158118188822344,2,3600
Bingener Straße,residential,30,31.420540034889243,1,1800
Bingener Straße,residential,30,12.940244658721953,1,1800
Bingener Straße,residential,30,13.295268103655417,1,1800
Leipziger Straße,residential,30,12.129280184509458,1,1800
Merseburger Straße,residential,30,0.6998288599289693,1,1800
Untere Krautstraße,residential,30,11.740549221261775,1,1800
Germeringer Straße,secondary,50,1.4309744345181716,2,3600
Germeringer Straße,secondary,50,11.35480325582099,2,3600
Kettelerstraße,residential,,11.748911847099844,2,3600
Kettelerstraße,residential,,2.5567388105261832,2,3600
Luitpoldstraße,residential,50,7.681936861547153,1,1800
Prielmayerstraße,residential,50,7.001189234304446,1,1800
Luitpoldstraße,residential,30,9.801015550396897,1,1800
Prielmayerstraße,residential,50,17.301205521587864,1,1800
Karlsplatz (Stachus),secondary,50,3.8080402499998143,4,7200
Obere Grasstraße,residential,30,3.0969512178286833,1,1800
Ansprengerstraße,residential,30,4.088368549952615,1,1800
Kreuzwiesenstraße,residential,,21.127119750870982,1,1800
Föhringer Ring,trunk,40,9.328319516334544,1,1800
Föhringer Ring,trunk,50,5.254910623148555,2,3600
Schleißheimer Straße,secondary,50,0.7357961256403159,2,3600
Ackermannstraße,secondary,50,11.19961369929009,3,5400
Schwemmstraße,residential,30,2.113260352809504,1,1800
Zwillergasse,residential,30,6.7853818646206445,1,1800
Schwemmstraße,residential,30,17.079650407388176,1,1800
Blütenstraße,residential,30,29.082053372382585,1,1800
Gerhart-Hauptmann-Straße,residential,30,9.24899984960234,1,1800
Gerhart-Hauptmann-Straße,residential,30,11.571003290323626,1,1800
Docenstraße,residential,,17.59964468874955,1,1800
Arnulfstraße,residential,50,1.544128688790264,1,1800
Arnulfstraße,residential,50,2.215655074357695,1,1800
Maximilianstraße,secondary,50,1.9617296592091682,2,3600
Maximilianstraße,residential,50,0.9418789453740914,1,1800
Maximilianstraße,secondary,50,2.2135841583997036,2,3600
Maximilianstraße,residential,50,4.212687723966553,1,1800
Biedersteiner Straße,residential,30,1.5174806368889637,2,3600
Biedersteiner Straße,residential,30,25.196557431474098,1,1800
Dietlindenstraße,trunk_link,50,22.497639275359887,2,3600
,motorway_link,,2.431932825932458,1,1800
,motorway_link,,1.5927209240816762,1,1800
Ottobrunner Straße,secondary,70,2.391788719654594,4,7200
Ottobrunner Straße,secondary,70,7.421952510003484,5,9000
,motorway_link,,1.5032794411792494,1,1800
Ottobrunner Straße,secondary,70,0.45658922490829484,3,5400
Ottobrunner Straße,secondary,70,1.7877324800698704,2,3600
Ottobrunner Straße,secondary,70,0.3184869653295871,4,7200
Ottobrunner Straße,secondary,70,2.391788719654594,4,7200
,motorway_link,,3.693722023565312,1,1800
,motorway_link,,2.228173099077552,2,3600
Bertha-Kipfmüller-Straße,unclassified,,7.027184960926327,1,1800
Stierberger Straße,residential,30,2.2298775869039944,1,1800
Hoheneckstraße,residential,30,24.130449916935277,1,1800
Hoheneckstraße,residential,30,6.759034691795546,1,1800
Gotzinger Straße,residential,30,9.137395002958907,1,1800
Planegger Straße,tertiary,,3.783477977996305,2,3600
Planegger Straße,secondary_link,,4.8888123160811965,1,1800
Planegger Straße,tertiary,,30.107529722913558,2,3600
,secondary,60,1.9051907978646097,4,7200
,secondary,60,2.6344223824858033,4,7200
Bavariaring,tertiary,50,4.463779990653033,2,3600
Bavariaring,tertiary,50,4.977273465773839,4,7200
Aubing-Ost-Straße,residential,30,24.8618047538135,1,1800
Aubing-Ost-Straße,residential,30,25.25906522498019,1,1800
Mariabrunner Straße,residential,30,8.812134028428643,1,1800
Ascherbachweg,residential,,67.86932281317496,1,1800
Ottobrunner Straße,secondary,50,1.830006837573176,2,3600
Bozaunweg,residential,30,3.2268307172269632,1,1800
Ottobrunner Straße,secondary,50,9.457407784841061,2,3600
Ottobrunner Straße,secondary,50,1.830006837573176,2,3600
Ottobrunner Straße,secondary,50,2.776128936811444,1,1800
Ottobrunner Straße,secondary,50,3.93998285387332,2,3600
Vorlandstraße,residential,30,8.55441154919541,1,1800
Ottobrunner Straße,secondary,50,8.042602328735347,3,5400
Bozaunweg,residential,30,6.831567553768671,1,1800
Ottobrunner Straße,secondary,50,2.8643456714177886,1,1800
Ottobrunner Straße,secondary,50,1.152391415974246,1,1800
Ottobrunner Straße,secondary,50,1.640932840461763,1,1800
Schrenkstraße,residential,30,7.5624693573778465,1,1800
Münchner Straße,living_street,,11.053548121691671,1,1800
Von-Stauffenberg-Straße,residential,30,24.84756672018636,2,3600
Grünauer Allee,residential,30,46.498326885422635,1,1800
Von-Stauffenberg-Straße,residential,30,10.005107188235051,2,3600
Lilienthalstraße,residential,30,10.296632428413359,2,3600
Lilienthalstraße,residential,30,16.996123118855444,2,3600
Pittingerstraße,residential,30,9.70186264725063,1,1800
Sankt-Alto-Straße,residential,30,8.821615265317272,2,3600
Jagdstraße,living_street,,22.03374565088075,1,1800
Sankt-Alto-Straße,residential,30,9.43845411858751,2,3600
Pestalozzistraße,residential,30,32.356358704644784,2,3600
Zeppelinstraße,residential,30,24.619926809247062,1,1800
Pittingerstraße,residential,30,9.797404490546185,1,1800
Pittingerstraße,residential,30,5.602585467330721,1,1800
Wallbergstraße,residential,30,8.11215816341641,1,1800
Wallbergstraße,residential,30,8.112158163416412,1,1800
Wallbergstraße,residential,30,21.89680319575329,1,1800
Rathausstraße,residential,30,3.1403008147310505,2,3600
Rathausstraße,residential,30,35.42395400155377,2,3600
Sommerstraße,residential,30,21.33326786037738,2,3600
Sommerstraße,residential,30,8.864398796902261,2,3600
Lohestraße,residential,30,10.425206269683354,1,1800
Liebigstraße,residential,30,19.264849800116878,1,1800
Robert-Koch-Straße,residential,30,6.044103245818302,2,3600
Robert-Koch-Straße,residential,30,8.690806888756521,2,3600
Wallbergstraße,residential,30,5.6114349316601455,1,1800
Rathausstraße,residential,30,3.4325706358301553,1,1800
Wallbergstraße,residential,30,21.896803195753286,1,1800
Sankt-Alto-Straße,residential,30,9.775803660955809,2,3600
Professor-Huber-Straße,residential,30,15.532515958647991,1,1800
Professor-Huber-Straße,residential,30,19.710971999791376,2,3600
Sankt-Alto-Straße,residential,30,9.979651022357704,2,3600
Parkstraße,residential,30,10.567165625797829,1,1800
Albert-Schweitzer-Straße,residential,30,10.885655436779976,1,1800
Albert-Schweitzer-Straße,residential,30,12.505846316902423,1,1800
Parkstraße,residential,30,28.578905731384864,1,1800
Sankt-Alto-Straße,residential,30,9.775803660955809,2,3600
Von-Vollmar-Straße,residential,30,24.50920996570956,2,3600
Sankt-Alto-Straße,residential,30,9.43845411858751,2,3600
Von-Vollmar-Straße,residential,30,19.757898612177847,2,3600
Geschwister-Scholl-Straße,residential,30,22.767670563368227,2,3600
Pittingerstraße,residential,30,9.797404490546185,1,1800
Pittingerstraße,residential,30,9.751836307707887,1,1800
Englschalkinger Straße,secondary,50,1.5235987460450828,2,3600
Englschalkinger Straße,secondary_link,50,0.7903458706622893,1,1800
Seidlstraße,secondary,50,2.892668690788343,2,3600
Seidlstraße,residential,50,1.6514997839592653,1,1800
Arnulfstraße,residential,50,1.528095579857088,2,3600
Netzerstraße,residential,30,19.799025890477253,1,1800
Netzerstraße,residential,30,15.854300934591665,1,1800
Vilniusstraße,living_street,,14.238234752531605,1,1800
Westermühlstraße,residential,30,1.4942295496836622,1,1800
Westermühlstraße,residential,30,0.49581658010029944,1,1800
Jahnstraße,residential,30,28.142601571635662,1,1800
Winthirstraße,residential,30,12.593719920124089,1,1800
Winthirstraße,residential,30,2.8770487875107977,1,1800
Jagdstraße,residential,30,3.266781577768321,1,1800
Jagdstraße,residential,30,19.078836742381522,1,1800
Jagdstraße,residential,30,4.042200931613079,1,1800
Jagdstraße,residential,30,3.266781577768321,1,1800
Kidlerplatz,residential,30,8.970829252697028,1,1800
Wilhelm-Dieß-Weg,residential,30,2.111317442902189,1,1800
Wilhelm-Dieß-Weg,residential,30,22.391878468947862,1,1800
Wendl-Dietrich-Straße,tertiary,50,0.3031465463484414,2,3600
Balmungstraße,residential,30,14.936534317312574,1,1800
Wendl-Dietrich-Straße,tertiary,50,2.8625507287863297,2,3600
Brudermühlstraße,secondary,50,5.3688137803356,2,3600
Kurfürstenstraße,secondary,50,1.475254056616854,1,1800
Kurfürstenplatz,secondary,50,2.4601827924218864,1,1800
Posener Platz,residential,50,1.6304885863629333,1,1800
Posener Platz,residential,50,2.1453750607636564,1,1800
Posener Platz,residential,30,20.96614947153552,1,1800
Posener Platz,residential,50,1.6304885863629333,1,1800
Posener Platz,residential,50,1.6289541003781711,1,1800
Posener Platz,residential,30,18.40461553469647,1,1800
Luisenstraße,residential,50,1.3339982137061523,3,5400
,motorway_link,,3.001315590035992,1,1800
,motorway_link,,2.466648935489541,2,3600
,primary,,2.053956437169271,5,9000
,primary,,8.40144649452296,5,9000
,tertiary,60,1.262639325085808,2,3600
,tertiary,60,1.7648353265088828,2,3600
,unclassified,,2.403601436069283,1,1800
Münchner Straße,unclassified,,10.617951862219874,1,1800
Münchner Straße,unclassified,,2.842500031292889,1,1800
,unclassified,,2.403601436069283,1,1800
Münchner Straße,tertiary,60,1.8700557153336086,2,3600
Münchner Straße,tertiary,"['60', '50']",4.105796502868133,2,3600
Stargarder Straße,residential,50,1.7486748425170622,1,1800
Stargarder Straße,residential,50,2.1757859952613794,1,1800
Stargarder Straße,residential,30,10.82232773826713,1,1800
Orleansplatz,residential,50,0.6953716265656834,1,1800
Orleansstraße,secondary,30,14.527353851845158,2,3600
Auerfeldstraße,tertiary,50,3.1337861676112455,3,5400
Auerfeldstraße,tertiary,50,8.691701732392993,4,7200
Welfenstraße,tertiary,50,26.3021279982746,2,3600
Auerfeldstraße,tertiary,50,3.179977540832361,3,5400
Tassiloplatz,residential,,12.877176917164645,2,3600
Auerfeldstraße,tertiary,50,8.19960690847694,6,10800
Auerfeldstraße,tertiary,50,3.179977540832361,3,5400
Auerfeldstraße,tertiary,50,6.008265090436203,1,1800
Georg-Brauchle-Ring,trunk,60,14.673046999535137,4,7200
Georg-Brauchle-Ring,trunk,60,15.427250763612317,2,3600
,trunk_link,,17.23191663926936,1,1800
Georg-Brauchle-Ring,primary,60,18.358652093351772,3,5400
Sapporobogen,trunk_link,,10.29833128901865,2,3600
Georg-Brauchle-Ring,trunk,60,8.419476280698957,4,7200
Georg-Brauchle-Ring,trunk,60,28.4515511355475,4,7200
Georg-Brauchle-Ring,primary,60,5.179766538796729,4,7200
,unclassified,60,0.8628152134813666,1,1800
Pretzfelder Straße,residential,30,1.145747920616904,1,1800
Streitbergstraße,residential,30,21.606666764657362,1,1800
Pretzfelder Straße,residential,30,23.436102013338175,1,1800
Nibelungenstraße,residential,30,2.191853962234501,1,1800
Nibelungenstraße,residential,30,4.376732775086098,1,1800
Renatastraße,residential,30,14.33231929815081,1,1800
Orleansplatz,residential,50,0.7637719112667011,2,3600
Orleansstraße,secondary,30,14.85604700378458,2,3600
Dachauer Straße,primary,60,0.6342889815093006,2,3600
Auf den Schrederwiesen,tertiary,,3.3416994571676994,1,1800
Hufelandstraße,residential,50,8.73144649525024,1,1800
Hufelandstraße,residential,50,1.6670023475829217,1,1800
Hufelandstraße,residential,50,3.397793455239782,2,3600
Hufelandstraße,residential,50,2.054979534116714,1,1800
Ingolstädter Straße,primary,50,13.388364756268299,2,3600
Hufelandstraße,residential,50,1.3249256600165222,1,1800
Ingolstädter Straße,residential,30,30.11217994425814,1,1800
Sudetendeutschestraße,residential,30,0.9185876307683132,1,1800
Sudetendeutschestraße,residential,30,9.719429585610436,1,1800
Rothpletzstraße,residential,30,9.723251860974564,1,1800
Heidemannstraße,secondary,50,8.306926243139666,4,7200
Heidemannstraße,secondary,50,12.250863091791764,2,3600
Gustav-Mahler-Straße,residential,50,0.7713442976349579,1,1800
Heidemannstraße,secondary,50,16.112840138085517,4,7200
Gustav-Mahler-Straße,residential,50,0.7713442976349579,1,1800
Gustav-Mahler-Straße,residential,30,17.012479864758458,1,1800
Heidemannstraße,secondary,50,25.636212322259798,3,5400
Grusonstraße,residential,50,0.9876421179857487,1,1800
Heidemannstraße,secondary,50,8.688570034244417,2,3600
Grusonstraße,residential,30,9.51308887966312,3,5400
Winfried-Zehetmeier-Straße,residential,,1.8633126943184652,2,3600
Heidemannstraße,secondary,50,24.92249562472484,4,7200
Werner-Egk-Bogen,residential,30,11.035859426999924,3,5400
Schlößlanger,residential,30,9.922540171948501,1,1800
Heidemannstraße,secondary,50,11.424329396464012,4,7200
Freisinger Landstraße,secondary,60,80.31349053539972,3,5400
Wallnerstraße,residential,30,19.917310617600638,1,1800
"['Freisinger Landstraße', 'Münchener Straße']",secondary,"['60', '80']",108.81962612395418,3,5400
Johann-Clanze-Straße,residential,30,0.8197589205230568,1,1800
Höltystraße,residential,30,12.759997150468136,1,1800
Johann-Clanze-Straße,residential,30,5.92940933886595,1,1800
Plinganserstraße,secondary,50,8.503763310727157,2,3600
Bad-Schachener-Straße,secondary_link,50,3.0954556255471495,1,1800
Bad-Schachener-Straße,secondary,50,3.293460781855298,3,5400
Echardinger Straße,residential,50,2.5367979011606883,3,5400
Echardinger Straße,residential,30,29.18699137746828,2,3600
Volmstraße,residential,30,5.680566699911113,1,1800
Haberlandstraße,residential,30,0.39556465686048753,2,3600
Varnhagenstraße,residential,30,15.847822787319426,1,1800
Haberlandstraße,residential,30,33.22885322235772,2,3600
Adolf-Baeyer-Damm,residential,30,4.642173124941477,1,1800
Papinstraße,residential,30,4.219843002135722,1,1800
Papinstraße,residential,30,4.0706709746069345,1,1800
Schwanhildenweg,living_street,,21.039068171091802,1,1800
Josef-Ritz-Weg,residential,30,15.140856713932893,1,1800
Josef-Ritz-Weg,residential,30,31.026728290603817,1,1800
Kuckucksweg,living_street,,14.843313798652538,1,1800
Gstaller Weg,living_street,,18.18637797446911,1,1800
Paosostraße,"['living_street', 'residential']","['30', '20']",73.49145641813935,1,1800
Maria-Eich-Straße,residential,30,4.753836044928942,1,1800
Lochhamer Straße,tertiary,30,1.30090359672635,1,1800
Lochhamer Straße,tertiary,40,8.408769497782835,2,3600
Lochhamer Straße,tertiary,30,1.7616995649398577,1,1800
Maria-Eich-Straße,residential,30,1.0836980931385574,1,1800
Aubinger Straße,tertiary,30,7.596835770796213,2,3600
Kurfürstenstraße,residential,30,33.145231313246036,2,3600
Kurfürstenstraße,residential,30,4.762057395248258,1,1800
Lupinenweg,residential,,21.757362545882508,1,1800
Lupinenweg,residential,,21.75736254588251,1,1800
,residential,,2.197318265382572,2,3600
Preßburger Straße,residential,30,29.6150242118625,1,1800
Garmischer Straße,tertiary,30,24.438177037358738,2,3600
Rahel-Straus-Weg,residential,30,15.721003413864654,1,1800
Rahel-Straus-Weg,residential,30,6.470432200300441,1,1800
,residential,50,0.7478326142854512,1,1800
Hohenlindener Straße,residential,50,11.417279870574596,1,1800
,primary_link,,0.7237234904812768,1,1800
Josef-Felder-Straße,primary,50,37.84815696160933,3,5400
,primary_link,,0.7237234904812768,1,1800
Josef-Felder-Straße,primary,50,29.133726252304353,2,3600
Kurparkstraße,residential,30,4.724200719842139,1,1800
Taeutterstraße,residential,30,10.36929012264192,2,3600
Kurparkstraße,residential,30,11.252019006156909,1,1800
Promenadeplatz,residential,"['30', '50']",6.80968151626135,1,1800
Josef-Felder-Straße,primary,50,4.054928536410981,2,3600
Landsberger Straße,secondary,50,3.4721836809333766,2,3600
Josef-Felder-Straße,primary,50,13.55186273393315,3,5400
Theodor-Heuss-Straße,tertiary,50,22.048170158719632,2,3600
Jakob-Schmid-Straße,residential,30,3.4901734041704344,1,1800
Theodor-Heuss-Straße,tertiary,50,12.903659280342058,2,3600
Konrad-Peutinger-Straße,residential,30,11.467308340147842,1,1800
Bäckerstraße,residential,20,25.236588034070568,1,1800
Bäckerstraße,residential,30,9.983697018010002,2,3600
Landsberger Straße,residential,50,6.044683179400493,2,3600
Georg-Habel-Straße,tertiary,50,1.0457278807501964,1,1800
Georg-Habel-Straße,residential,30,4.093226672819753,1,1800
Landsberger Straße,tertiary,50,34.49721913811041,2,3600
Oswaldweg,living_street,,10.597353600971552,1,1800
"['Oswaldweg', 'Eugen-Loher-Straße']",living_street,,3.432161046814323,1,1800
Eugen-Loher-Straße,living_street,,3.041133586848488,1,1800
Eugen-Loher-Straße,living_street,,11.783848188085502,1,1800
"['Oswaldweg', 'Eugen-Loher-Straße']",living_street,,3.4321610468143233,1,1800
Eugen-Loher-Straße,living_street,,3.0411335868484883,1,1800
Balanstraße,tertiary,50,0.6186250854097357,2,3600
Puechbergerstraße,residential,30,17.02094508195634,2,3600
Balanstraße,tertiary,50,16.32054147210178,5,9000
Bertha-von-Suttner-Weg,tertiary_link,50,3.276487296832854,1,1800
Verdistraße,primary,40,4.734256779978539,3,5400
Verdistraße,primary_link,40,8.52756986149283,2,3600
Verdistraße,"['primary', 'motorway']","['none', '40']",154.67102648928804,3,5400
Verdistraße,"['primary', 'motorway']","['60', '40', '50']",20.99517204892324,3,5400
Klugstraße,residential,30,2.474767518011581,1,1800
Feringastraße,residential,30,1.8452446095997874,2,3600
Feringastraße,residential,30,41.19386100249745,4,7200
Feringastraße,residential,30,3.0244226672724523,2,3600
Feringastraße,residential,,4.662243597523922,1,1800
Münchner Straße,secondary,,2.913329731611192,2,3600
"['Münchner Straße', 'Oberföhringer Straße']",secondary,50,16.362751105437294,3,5400
,trunk_link,,2.717228936289925,2,3600
,trunk_link,,2.8995286528714597,2,3600
Münchner Straße,secondary,,2.4671841120419886,4,7200
Feringastraße,residential,,2.4812746990726393,2,3600
Münchner Straße,secondary,,2.913329731611192,2,3600
Münchner Straße,secondary,,2.4671841120419886,4,7200
Münchner Straße,secondary,,3.795015964173976,6,10800
Schwarzhölzlstraße,residential,"['30', '50']",39.11237983201532,1,1800
Schwarzhölzlstraße,residential,30,12.113972674655846,1,1800
Leuchsstraße,residential,"['30', '50']",45.58955347357622,1,1800
Feldmochinger Straße,secondary,50,1.8980519157550269,2,3600
Feldmochinger Straße,secondary,50,3.2878269143426304,2,3600
Ottobrunner Straße,secondary,50,2.2117098240024147,5,9000
Ottobrunner Straße,secondary,50,34.032830185961785,5,9000
Tölzer Straße,secondary,50,0.6794614500499103,2,3600
Tölzer Straße,residential,,6.241433569815835,1,1800
Tölzer Straße,secondary,50,25.370901566079016,2,3600
Imkerweg,residential,30,33.5743002680243,1,1800
Imkerweg,residential,30,48.23837379515963,1,1800
Imkerweg,residential,30,48.23837379515963,1,1800
Planegger Straße,secondary,50,7.108321197320854,2,3600
Planegger Straße,secondary,50,0.8561706310378486,2,3600
Bodenstedtstraße,residential,,3.9053313242833663,1,1800
Eschenstraße,residential,30,8.879787072948805,1,1800
Am Rosengarten,residential,30,31.713693042912,1,1800
Eschenstraße,residential,30,9.325640580896334,1,1800
Feldstraße,residential,30,2.029916996894324,1,1800
Johanneskirchner Straße,residential,30,1.351248184898789,1,1800
Johanneskirchner Straße,residential,30,2.285188292953462,1,1800
Feldstraße,residential,30,1.016783177111153,1,1800
Feldstraße,residential,30,2.4954285471332565,1,1800
Feldstraße,residential,30,2.0299169968943236,1,1800
,living_street,,11.237549311515865,1,1800
Johanneskirchner Straße,residential,30,10.315001314636525,1,1800
Johanneskirchner Straße,residential,30,5.9052263749133855,1,1800
Rosenstraße,residential,30,5.183189162331184,1,1800
Ehrwalder Straße,tertiary,50,5.997753525059892,1,1800
Ehrwalder Straße,tertiary,50,5.93909237820626,1,1800
Schongauerstraße,residential,30,16.36760969683574,1,1800
Seebenseestraße,residential,30,28.233889265269923,1,1800
Sendlinger-Tor-Platz,residential,50,1.08743308331799,3,5400
Sendlinger-Tor-Platz,residential,50,3.323277369454501,2,3600
Blumenstraße,secondary_link,50,4.540488292570116,1,1800
Lindwurmstraße,secondary,50,3.927695798374389,3,5400
Blumenstraße,secondary,50,5.080514824056252,2,3600
Leonhardiweg,residential,30,2.9407869847041406,1,1800
Kirchplatz,residential,30,14.894156704178146,1,1800
Pfarrweg,residential,30,2.0510026841042213,1,1800
Kirchplatz,residential,30,1.757515652170805,1,1800
Hans-Döllgast-Straße,residential,30,10.5523328584848,1,1800
Hans-Döllgast-Straße,residential,30,26.245519376595308,1,1800
Otl-Aicher-Straße,residential,30,26.66739636843652,1,1800
Hans-Döllgast-Straße,residential,30,6.325378112382409,1,1800
Otl-Aicher-Straße,residential,30,26.011118371713035,2,3600
Otl-Aicher-Straße,residential,30,14.939331038339821,3,5400
Thomas-Dehler-Straße,secondary,50,17.498837871577,4,7200
St.-Martin-Weg,living_street,,9.985046448627799,1,1800
Zunftstraße,residential,30,18.195812774039663,1,1800
Zunftstraße,residential,30,0.5045721040206753,1,1800
Flurstraße,residential,30,18.44621884318123,1,1800
Flurstraße,residential,30,12.21034201012683,1,1800
Zunftstraße,residential,30,0.5045721040206753,1,1800
Zunftstraße,residential,30,34.56261407520474,1,1800
Saumweberstraße,living_street,,10.384865591945541,1,1800
Saumweberstraße,living_street,,4.780276575807299,1,1800
Reiherweg,residential,30,11.666156753103403,1,1800
Turnerstraße,residential,30,21.14241320212737,2,3600
Turnerstraße,residential,30,7.282838944291017,2,3600
Postweg,residential,30,1.5664829357162222,2,3600
Postweg,residential,30,9.475424543550874,2,3600
Heldackerweg,residential,30,4.899696598633498,1,1800
Bürgermeister-Gradl-Straße,unclassified,30,24.117590448447846,1,1800
Sensburger Straße,residential,30,2.22602705967178,1,1800
Sensburger Straße,residential,30,5.679003024055743,1,1800
Sensburger Straße,residential,30,2.7108385640048454,1,1800
Ludwig-Thoma-Straße,residential,30,2.731068108754699,1,1800
Ludwig-Thoma-Straße,residential,30,4.44526657130576,1,1800
Ludwig-Thoma-Straße,residential,30,1.3680734865716813,1,1800
Ludwig-Thoma-Straße,residential,30,4.417793325044791,1,1800
Ludwig-van-Beethoven-Straße,residential,30,3.785563831989466,1,1800
Ludwig-van-Beethoven-Straße,residential,30,8.397132715026366,1,1800
Katharina-Eberhard-Straße,residential,,18.87909112032139,1,1800
Katharina-Eberhard-Straße,residential,30,10.647876989189363,1,1800
Trogerstraße,residential,30,1.897048908951788,1,1800
Leopoldstraße,secondary_link,50,2.4037760880698222,1,1800
Leopoldstraße,secondary,50,5.858606625891358,5,9000
Leopoldstraße,secondary,50,4.587884303698263,4,7200
Agnes-Bernauer-Straße,secondary,50,8.520965910023984,2,3600
Neuburgerstraße,residential,30,4.363470512947956,1,1800
Siedlerstraße,residential,,4.541879963212936,1,1800
Siedlerstraße,residential,30,26.44622359323867,1,1800
Siedlerstraße,residential,30,11.308731795535339,1,1800
Siedlerstraße,residential,30,2.9463431771344233,1,1800
Siedlerstraße,residential,30,2.7181684937767487,1,1800
Siedlerstraße,residential,30,26.44622359323867,1,1800
Mauerseglerstraße,residential,50,4.86045695749722,1,1800
Mauerseglerstraße,residential,50,4.8604569574972185,1,1800
Mauerseglerstraße,residential,50,12.073350808892418,1,1800
Isaraustraße,living_street,,14.888065341915281,1,1800
Isaraustraße,unclassified,,5.936898328027258,1,1800
Bayerstraße,tertiary,50,14.423235069656764,1,1800
"['Karlsplatz (Stachus)', 'Sonnenstraße']",secondary,50,7.9384349096008275,3,5400
Ottostraße,residential,30,10.95158635522393,1,1800
Lenbachplatz,secondary,50,0.6147736583070211,3,5400
Lenbachplatz,secondary,50,3.4808768406720767,3,5400
Ottostraße,residential,50,7.719007177729816,1,1800
Lenbachplatz,secondary,50,3.4448596986254447,2,3600
Igelgarten,living_street,,10.716171096224278,1,1800
Igelgarten,living_street,,8.645246832910903,1,1800
Igelgarten,living_street,,3.3314992863260207,1,1800
Westermühlstraße,residential,30,1.4942295496836622,1,1800
Hans-Sachs-Straße,residential,30,20.918548870327704,1,1800
Westermühlstraße,residential,30,12.87671234494973,1,1800
Karolinenplatz,secondary,50,2.5547998465177977,3,5400
,unclassified,10,41.905638931523995,1,1800
Fraunhoferstraße,secondary,40,1.3523635632232103,1,1800
Fraunhoferstraße,secondary,40,20.87518463183991,2,3600
Pippinger Straße,secondary,50,3.289283980932022,1,1800
Pippinger Straße,secondary,50,1.341039296621091,3,5400
Martin-Luther-Straße,secondary,50,1.0785336136051231,2,3600
Weinbauernstraße,residential,50,5.707259371430443,1,1800
Martin-Luther-Straße,secondary,50,5.524009669775628,2,3600
Würmhölzlstraße,residential,50,45.701231708813864,1,1800
Ubostraße,tertiary,30,16.96127503589125,1,1800
Ubostraße,tertiary,30,1.9399540978270722,2,3600
Truderinger Straße,tertiary,50,0.7836389725362607,1,1800
Wasserburger Landstraße,primary,50,18.349622918265954,2,3600
Wasserburger Landstraße,primary,50,0.8183444692141272,2,3600
Irmelastraße,residential,30,19.55265948021948,1,1800
Wasserburger Landstraße,primary,50,0.8204778094476068,2,3600
Truderinger Straße,tertiary,50,4.6488198272566414,2,3600
Solalindenstraße,residential,30,4.102924457298009,1,1800
Solalindenstraße,residential,30,4.691307990674639,1,1800
Martin-Kollar-Straße,residential,50,8.0090019506528,2,3600
Achentalstraße,residential,30,31.201238543706594,2,3600
Piusplatz,residential,30,10.686141175182696,2,3600
Piusplatz,residential,30,10.686141175182696,2,3600
Piusplatz,residential,30,4.4054205346469715,1,1800
Maria-Nicklisch-Straße,living_street,,4.915758256362661,1,1800
Uffinger Straße,residential,30,9.893232502554378,1,1800
